NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69892697,KB MARARIAN,KB,SWASTA,LONG BERINI,Long Berini Kec. Bahau Hulu,Kab. Malinau,Kalimantan Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E19CDBCE-CA87-4887-806F-56BF035871B7
70027132,KB MA RIFATULLOH SUKATANI,KB,SWASTA,Kp. Cibeureum RT 05 RW 07,Sukatani Kec. Cisurupan,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/00D26602-C52B-499C-9436-56C11FA33813
69856555,KB AL BINA,KB,SWASTA,JL. PESANTREN RT 01 / 01,Brekat Kec. Tarub,Kab. Tegal,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C473359-F26B-447F-9A47-56C142FE3131
69849972,KB.RAUDHATUL ILMI,KB,SWASTA,Dsn Cisitu Rt.06/12,SUKASARI Kec. Sukasari,Kab. Sumedang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D974FC4E-342A-410A-A6F9-56C1630CB924
69853740,KB WIDYA KUMARA,KB,SWASTA,BANJAR ANGGASARI,MUNDUK TEMU Kec. Pupuan,Kab. Tabanan,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B674E6ED-CAE1-4FCA-A3E3-56C1D8324E05
69838782,PAUD AISYIYAH II BANJARANYAR,KB,SWASTA,"RT.03, RW.04, DSN. BORO",Banjaranyar Kec. Kras,Kab. Kediri,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C3FECFA2-D3E6-4F1B-A6B3-56C27C6C1209
69792771,PAUD TIARA,KB,SWASTA,Jl. Sindang Agung,Sindang Agung Kec. Tanjung Raja,Kab. Lampung Utara,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB79A843-492A-4823-8269-56C2B399B564
69903515,PAUD MANDIRI,KB,SWASTA,Desa Gunung Raya Kec. Tanjung Sakti Pumu,Gunung Raya Kec. Tanjung Sakti Pumu,Kab. Lahat,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1F4FCC2A-C120-407A-879B-56C4D012988C
69871871,KB BINA ANAK BANGSA,KB,SWASTA,DSN.KANDANGAN,TEMPURAN Kec. Kaloran,Kab. Temanggung,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5780D027-EF8F-45BF-B181-56C5E1367BF3
69832821,PAUD TUNAS BANGSA,KB,SWASTA,SUKOSARI,SUKOHARUM Kec. Adiluwih,Kab. Pringsewu,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9449792D-E70D-49F1-B345-56C6B75242EF
69805592,KELOMPOK BERMAIN KASIH IBU,KB,SWASTA,DUSUN NGLUWENG,TAWANGHARJO Kec. Giriwoyo,Kab. Wonogiri,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A56AAD9-712F-4966-A328-56C6CCE24B9D
69785335,KB ANNIDA,KB,SWASTA,KP CIJANGKAR,Cijangkar Kec. Nyalindung,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8D25CF7D-8814-4DD8-800B-56C7B1D2F858
69877925,KB AL GILBRAN,KB,SWASTA,JL. PRABU KIANSANTANG,PABUARAN KIDUL Kec. Pabuaran,Kab. Cirebon,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AFD233AC-E160-4477-B087-56C7C3B36756
69823053,KB AL LATHIFIYAH XXI,KB,SWASTA,JL. RA KARTINI DUSUN GROGOL DS. TRITUNGG...,Tritunggal Kec. Babat,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/81DD1068-3E58-49BF-8C5E-56C83B5F6AAC
69980829,KB CAHAYA IBU,KB,SWASTA,"Jalan Raya Pombay, Dusun Tebing Subah",Papan Uduk Kec. Lembah Bawang,Kab. Bengkayang,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BD702E20-1B0E-4762-9259-56C84609698F
69765851,KB CEMPAKA TANJUNG LALAK SELATAN,KB,SWASTA,JLTELUK MAMPAI RT 004 RW 002,Tanjung Lalak Selatan Kec. Pulau Laut Kepulauan,Kab. Kotabaru,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3D2BF812-BEB7-4B92-9696-56C93DB39940
69802361,PAUD AULADUL ISLAMIYAH,KB,SWASTA,JL.SANDEAN,SANDEAN TONGA Kec. Halongonan,Kab. Padang Lawas utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3CAD5D56-7BF1-49B0-85E3-56C987B6DBAE
69765313,KB WISNU WARDHANA,KB,SWASTA,Jl. Waduk Dawuhan,Sidomulyo Kec. Wonoasri,Kab. Madiun,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DB42049-D973-4595-BD00-56CB3402F5F2
70024530,KB SITI AISYAH,KB,SWASTA,"Jl,kenanga RT 003/RW 003 Karangpoh",Kluwut Kec. Wonorejo,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4871B8A0-CA3B-48EB-BD60-56CB60107164
69874960,KBM NU 48 ASSA ADAH,KB,SWASTA,SENDANG REJO BEJAN-SIWALAN,SIWALAN Kec. Panceng,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9956B90-C596-4895-BCA3-56CC85028FAE
69871184,KB UNTUNG SUROPATI,KB,SWASTA,JL. MOJOREJO NO.1 SIDOWAYAH,Sidowayah Kec. Beji,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E3836FAC-3AEE-4480-9EF8-56CD0C203A36
69913402,KB AL - AZHAR,KB,SWASTA,JALAN TANJUNG API-API KM.34,Suka Damai Kec. Tanjung Lago,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2FB077E0-CF2D-4F89-A4E2-56CFC5C72D67
69906566,KB. AN NAJWA,KB,SWASTA,Kp. Pasir Gadung RT 003/02,Pasir Gadung Kec. Cikupa,Kab. Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF4C7144-7CBC-4F5E-BC93-56D1412A6102
69876712,KOBER NURUSSALAM,KB,SWASTA,KP. CIWATIN RT 12 RW 05,Cibongas Kec. Pancatengah,Kab. Tasikmalaya,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/743FD0D3-B8D8-47A5-BE62-56D14F32093E
69793334,PEDULI KASIH,KB,SWASTA,DUSUN RANTAU MAYANG,KALOY Kec. Tamiang Hulu,Kab. Aceh Tamiang,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/32A06666-DC9A-4636-A090-56D179F92596
69805305,KB KENANGA,KB,SWASTA,JALAN RADEN PATAH NO. 1 PRIGI KULON KETA...,Ketandan Kec. Klaten Utara,Kab. Klaten,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCDDF812-6AEE-4268-95E9-56D1BBBB4D60
69848551,KB SENYIUR INDAH,KB,SWASTA,JL. WATU KAJI NO. 45,Gedawang Kec. Banyumanik,Kota Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F2BC820A-6540-4276-BD76-56D2DFF63703
69960364,PAUD KB PELANGI,KB,SWASTA,Desa Hilimbosi,Hilimbosi Kec. Sitolu Ori,Kab. Nias Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/632A910A-F71B-4E82-88D4-56D2F713E4A7
69831925,KB. Tunas Baru,KB,SWASTA,Sitardas,SITARDAS Kec. Badiri,Kab. Tapanuli Tengah,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9C95BF5-C2E0-4792-A902-56D3A507353C
69913919,PAUD HARAPAN IBU KAYUAGUNG,KB,SWASTA,Ds. Serigeni,Serigeni Lama Kec. Kota Kayu Agung,Kab. Ogan Komering Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B00AA094-F873-4B92-91BE-56D566438AB2
69929634,KB AL IKHLAS PINANG,KB,SWASTA,KP Sawah Dalam RT 04/04 No 38  Kec. Pina...,Panunggangan Utara Kec. Pinang,Kota Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/523CF746-4D78-4DD7-AC49-56D5912E47DA
69727064,KB TUNAS SETIA,KB,SWASTA,Dusun Lebaksari RT:49 RW:21,Lebakharjo Kec. Ampelgading,Kab. Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C7C1589D-4061-43C8-B400-56D629E4E88A
69982261,KB DHARMA WANITA MENTARI,KB,SWASTA,Kampung Tri Tunggal Jaya Rt.03 Rk.01,TRI TUNGGAL JAYA Kec. Banjar Margo,Kab. Tulang Bawang,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DEC122B1-F036-4EB8-AA0B-56D679BA5E53
69914249,KB CITA SAHABAT MULIA,KB,SWASTA,JL. PARIT HAJI HUSIN 2 KOMP. PURI AKCAYA...,Bangka Belitung Darat Kec. Pontianak Tenggara,Kota Pontianak,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B37E4836-C079-4E42-B51D-56D708CF3C00
69874871,KBM NU 112 NURUL JADID,KB,SWASTA,JAYA BHAKTI RT 08 RW 03,Banyuwangi Kec. Manyar,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A8D8957-7225-44A5-A562-56D86FC7CB55
69823230,KB TK PGRI,KB,SWASTA,MOROGO,Putatkumpul Kec. Turi,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/239D757A-2641-4541-B747-56D95D9EA986
69955379,KB MELATI,KB,SWASTA,Dk. POHAWE,Sendangwates Kec. Kunduran,Kab. Blora,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3FD81747-E2B9-4549-9576-56DBAD4BC765
69773840,KB MELATI SUGIO,KB,SWASTA,Caron Sugio,Sugio Kec. Sugio,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C5EB5956-B19E-4CBA-BF21-56DBD1087742
69926441,PAUD PERMATA BUNDA,KB,SWASTA,JL.KATAPOP MAKOTIYAMSA,Makotyamsa Kec. Mayamuk,Kab. Sorong,Papua Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DD392A9-19D0-44FD-9954-56DC4195A17D
69986568,KB Tengge Penpen,KB,SWASTA,Jl. Fakfak - Sanggram,Pirma Kec. Fak-fak Tengah,Kab. Fak-Fak,Papua Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E5673895-D421-433E-9862-56DE17886958
69761283,KB. AZ - ZAHRO,KB,SWASTA,JL. MERPATI   RT 3  RW 1,CURAHDAMI Kec. Curahdami,Kab. Bondowoso,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/170F2DE7-238A-4D00-A5DF-56DEFA165BC9
69868702,KB SIMPATI,KB,SWASTA,"Kp, PASIR SAGA RT 06/01",Parakan Muncang Kec. Nanggung,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/19B93E2D-1BF9-4490-9AFC-56DF1F93247D
69774417,KB DHARMA WANITA PERSATUAN ,KB,SWASTA,DESA  DAGAN KECAMATAN SOLOKURO,Dagan Kec. Solokuro,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/469AF3EE-27D0-49C6-8228-56DF20F8C843
70009580,KB NURUL HAYAT SEGIRE,KB,SWASTA,Dusun Segire,SIKUR SELATAN Kec. Sikur,Kab. Lombok Timur,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60950C24-9E0C-49AB-A8C5-56DFB38F7D2F
69797039,KB AISYIYAH SANG SURYA,KB,SWASTA,Jl. KH. Mukti No. 4,Gedeg Kec. Gedeg,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8741181E-F4A0-41CF-8027-56DFBCBCEDD4
70005202,KB MERAH PUTIH ,KB,SWASTA,: Kp.Salak Masjid RT.008/003,Sukamampir Kec. Binuang,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2C56826F-7A76-4417-A07D-56E04204734A
69910442,KOBER AS-SALAM,KB,SWASTA,KP. CIKOPO RT 01/07,Tenjolaya Kec. Cicalengka,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C20A809A-3132-4067-B69B-56E12D8CCCEB
70013018,KB STA. HELENA,KB,SWASTA,Tobilota,Tobilota Kec. Wotan Ulumado,Kab. Flores Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3A3918D1-68B7-47E0-A5D3-56E13C1454D2
69944934,KB AL MADINAH,KB,SWASTA,Desa Sugiwaras,Sugihwaras Kec. Jenu,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C07FF8FD-C4F5-405E-930C-56E3AEB6D3B4
69880355,KB MELATI LILIBA,KB,SWASTA,"RT, 19/RW,05, JLN,PIET A. TALLO;GANG GER...",LILIBA Kec. Oebobo,Kota Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/777AC02B-DBEF-47E4-8C87-56E63643D631
69781196,PAUD SAIDAH THAIB,KB,SWASTA,DAYAH IE LEUBEU,KEUREUMBOK Kec. Kembang Tanjung,Kab. Pidie,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1452D199-124C-4C4C-902A-56E65AF0E2E6
69827815,KB AL-MAIDAH BARAYA,KB,SWASTA,BARAYA,BARAYA Kec. Bontoramba,Kab. Jeneponto,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8FCAA0EB-D75F-4742-9C20-56E6D13986E5
69891690,PAUD Permata Bunda I,KB,SWASTA,Abdul Rahman Rt.06/02,Badau Kec. Badau,Kab. Belitung,Kepulauan Bangka Belitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCBC9421-7A4C-4C36-8627-56E8AA364C19
69814315,KB MASYITHOH KROYA,KB,SWASTA,JL MERAK 28,Bajing Kulon Kec. Kroya,Kab. Cilacap,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA78D03D-4E56-41D1-BC2D-56E972D43E9A
69986842,Paud Sehat Kreatif,KB,SWASTA,Jl. Letda Dirwan,Kelurahan Wagom Kec. Pariwari,Kab. Fak-Fak,Papua Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4999F172-176F-47C5-9DF6-56EA65052FA9
69819036,TPA SYAAMILA KIDS,KB,SWASTA,Jl Argoloyo RT.01/ RW.11 No.18 A,Ledok Kec. Argomulyo,Kota Salatiga,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A9D1D587-0F92-4C46-9352-56EACBBC6C69
69896819,KB HARAPAN BANGSA,KB,SWASTA,DESA KARANGREJO LOR,Karangrejo Lor Kec. Jakenan,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D864BB25-06A8-4EDD-856F-56EBF1FC385B
69852779,KB Mutiara Hati,KB,SWASTA,Jln. Seluring No. 09,Mataram Timur Kec. Mataram,Kota Mataram,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4702F1BA-2C3C-4B21-BCBB-56EC440A8D59
69965780,KB PAUD ELSADAI OELAKA,KB,SWASTA,Oelaka,Nano Kec. Boking,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0895BE40-67CB-4792-9F30-56ECE2825A7D
69848628,KB IT NURUL ILMI,KB,SWASTA,BUMI WANAMUKTI B4 NO 2-4,Sambiroto Kec. Tembalang,Kota Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AD11DC58-19C5-4E13-A943-56ED4AF0978B
69918903,KB AZ - ZAHRA,KB,SWASTA,Dsn. PLOSOSANTREN Ds. PLOSOKEREP,Plosokerep Kec. Sumobito,Kab. Jombang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CAF54E54-0244-424A-891D-56ED61551CD3
69853991,KB HIDUP BAHAGIA,KB,SWASTA,JL.JURUSAN AIR TERJUN,TESBATAN Kec. Amarasi,Kab. Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EF6EBB79-2873-4B5C-93E5-56EF17886876
69990940,PAUD KOKO BANTA,KB,SWASTA,OHOI WAIN BARU,Wain Baru Kec. Kei Kecil Timur,Kab. Maluku Tenggara,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D7AFE982-1DB9-43E4-96F1-56EF938AE2DE
69911003,PAUD Eka Kumara Jaya,KB,SWASTA,"Br. Belaluan, desa Singapadu Tengah, Kec...",Singapadu Tengah Kec. Sukawati,Kab. Gianyar,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4860F04-7D91-4E65-807A-56EFE22DD025
40206095,KB PAUD TUDUI NATO KANTEWU,KB,SWASTA,DESA KANTEWU,KANTEWU Kec. Pipikoro,Kab. Sigi,Sulawesi Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6DAE768B-FA02-4239-B5C9-56F0BE54524C
69860357,KB IBNU SULAIMAN,KB,SWASTA,Dusun Gunung Mujur,Bujak Kec. Batukliang,Kab. Lombok Tengah,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B5B7F2F-0991-430F-AB9C-56F1FD72FC26
69794659,KB MINI PAK KASUR,KB,SWASTA,JL.NIAGA RAYA,BOJONG RAWALUMBU Kec. Rawalumbu,Kota Bekasi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4342CCF5-1F41-4B87-9258-56F2DD90E9F6
69831404,KB HARAPAN MULIA,KB,SWASTA,KAMPUNG PISANG,KURANJI HILIR Kec. Sungai Limau,Kab. Padang Pariaman,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74E24E0B-5863-4519-970B-56F301162BAB
69784197,KB NUR HIDAYAH,KB,SWASTA,JORONG BATU KIJANG NAGARI DILAM KEC.BUKI...,DILAM Kec. Bukit Sundi,Kab. Solok,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/118FE9B0-F588-4CB2-8C8C-56F4383BDE08
69856578,KB IT EL FATH,KB,SWASTA,MEJASEM TIMUR,Mejasem Timur Kec. Kramat,Kab. Tegal,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C17EFED8-D373-4CD9-982E-56F50AAB1EC7
69906031,KB KIRANA,KB,SWASTA,JL dr. SOEBANDI 104 JEMBER,Jember Lor Kec. Patrang,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/271629AC-8587-4677-8CA0-56F512D5B1B4
69906844,KB KARYA MENTARI,KB,SWASTA,Leksana RT.01 RW.01,Leksana Kec. Karangkobar,Kab. Banjarnegara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/68C67551-A4A9-424B-82C0-56F5C7BAED81
69802947,SAB BANTAN,KB,SWASTA,JL. SERAM BAWAH,Bantan Kec. Siantar Barat,Kota Pematangsiantar,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F5BC52EC-FA4C-4C30-9117-56F627AD28EE
69913650,KB INSAN MADANI,KB,SWASTA,Jl. Sunan Muria V No 23,Dinoyo Kec. Lowokwaru,Kota Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA01949D-BFFC-4733-BF72-56F644274BD8
69758864,KB MEKAR HARUM,KB,SWASTA,BLOK BANYUMUKTI KAV. I RT 05 RW 14,CINANJUNG Kec. Tanjungsari,Kab. Sumedang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8A60240B-ECE3-4C5F-ADFA-56F6C2D1B9FE
69778413,PAUD PERMATA BUNDA,KB,SWASTA,LINGKUNGAN NGANCAR RT 03 RW 02,Bawen Kec. Bawen,Kab. Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0549A6AF-9858-4EDD-AE50-56F6D22C73CF
69919301,KB GUNUNG TERANG,KB,SWASTA,Jln. Ngadenan Dsn. I RT 003 RW 002,Nunggal Rejo Kec. Punggur,Kab. Lampung Tengah,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/76089016-FB02-4241-9E2D-56F7B683E81D
69938521,KB MERPATI LIMBANGAN 2,KB,SWASTA,Kp. Cinangor RT 01 RW 01,Pangeureunan Kec. Blubur Limbangan,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7F43ED02-991B-4993-B736-56F8B62ED701
69943134,KB RAUDLATUL ULUM,KB,SWASTA,JL SUNAN PRAWOTO DK. DUWAN DESA WEGIL,Wegil Kec. Sukolilo,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE45DE34-DE71-4797-906A-56F8CBBA1656
69921015,KB MUBAROKAH,KB,SWASTA,JL. RAYA BANGUNAN,Bangunan Kec. Palas,Kab. Lampung Selatan,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E84BF9BB-0D1E-4B0E-B339-56F9F2DD205E
69960382,KB TUNAS BANGSA,KB,SWASTA,RT 1 RW 3 BANJARSARI PURWODADI PURWOREJO,Banjarsari Kec. Purwodadi,Kab. Purworejo,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB965CEE-5CD1-40CA-9F74-56FB01865A5F
69759645,KB KARANGSARI,KB,SWASTA,TAMANSARI GG. H. UNENSOMANTRI,Taman Sari Kec. Bandung Wetan,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1998B78-BB06-4205-A7A4-56FD5160A938
69825780,BINTANG SENYUM,KB,SWASTA,Jl. Ciliwung Raya No. 22 Depok Timur,Abadijaya Kec. Sukmajaya,Kota Depok,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7161B8E0-3F00-4682-B784-56FD6292A90E
69938187,KB AL MIFTAH,KB,SWASTA,KARANG SARI KETAPANG,Karang Sari Kec. Ketapang,Kab. Lampung Selatan,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9C6D2C33-5DE9-47ED-82FB-56FE9627F64D
69851070,KB TABITA,KB,SWASTA,POPONGAN RT 02 RW 01,Gerdu Kec. Karangpandan,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D8CF33CE-D455-4442-917C-56FFA3C2737D
69907714,KOBER BUSTANUL ANWAR,KB,SWASTA,Kp. Sukarajin RT.01/ RW.08,Sukamekar Kec. Sukanagara,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4114D353-2B2F-485D-A3DB-57018300479F
69858353,KB AMANAH,KB,SWASTA,MUCHLIS RAHIM,Luwohu Kec. Botupingge,Kab. Bone Bolango,Gorontalo,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/679F8053-AB25-4ADE-B0A5-5702857E236D
69830004,KB AL MUQTADIR,KB,SWASTA,LING. PUSUN / JL. MUH. TJERA,BOSSO Kec. Walenrang Utara,Kab. Luwu,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/928B39FD-365C-4F8F-B953-5703CDE2E31D
69816078,KB TITIAN BANGSA,KB,SWASTA,TUNGGU LAWANG,Kuripan Selatan Kec. Kuripan,Kab. Lombok Barat,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/56C01A00-CC06-4BD7-A738-5703CE52635E
69975128,KB ISLAM BINTANG JUARA,KB,SWASTA,Jl. Dewi Sartika No. 82,Sukorejo Kec. Gunung Pati,Kota Semarang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD85A331-D52E-4400-BCA3-570445BCB5ED
69853724,PAUD MEKAR SARI,KB,SWASTA,BANJAR DINAS BIAUNG TENGAH,Biaung Kec. Penebel,Kab. Tabanan,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C96CE703-5C62-4EB8-A30A-570614B28046
69822898,KB BUIN BATU,KB,SWASTA,JL. KAYU BESI NO. 400 BUIN BATU,SEKONGKANG ATAS Kec. Sekongkang,Kab. Sumbawa Barat,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6FF7ACD2-45EE-46FC-BE39-570669966DCF
70013623,KB SION BOEN,KB,SWASTA,Dusun III,Desa Binafun Kec. Amfoang Tengah,Kab. Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F76048C9-A337-4DC8-ADEE-5706881EBBC3
69760167,KB RANGGANALA,KB,SWASTA,BRIJEND. H. HASSAN BASRY,Kandangan Kota Kec. Kandangan,Kab. Hulu Sungai Selatan,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/558C6709-C5EF-4566-8F98-570709B35DF7
69960150,KB PELANGI ARARAT,KB,SWASTA,RT.006/RW.002,Fatukoa Kec. Maulafa,Kota Kupang,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/452D45DA-00F0-4869-BECC-57076DE1BECB
69886585,PAREN CERIA,KB,SWASTA,PEMUDA,PAREN Kec. Danau Sembuluh,Kab. Seruyan,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/51971126-0143-4EF9-9A57-57077C4F1A4E
69817887,KB  INNAYAH,KB,SWASTA,Jl. E. Edang Soewanda No.19 B Rt. 01/ 04,Padasuka Kec. Cimenyan,Kab. Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58082FC5-CE6F-4A49-9DCE-570828E021D2
69926453,PAUD EL-QALAM,KB,SWASTA,Jl. Plamboyan Blok C6/22,Pamulang Barat Kec. Pamulang,Kota Tangerang Selatan,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9DE32A83-E123-4E5A-AA05-5708B93AF17F
69883013,KB INSAN KAMIL 2,KB,SWASTA,KALI BANGKANG,BERTA Kec. Susukan,Kab. Banjarnegara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6523253E-9947-47C5-B8BE-570A66E5A2FB
69807299,KB Bantimoh,KB,SWASTA,Lamnga Lambayan,Weulhok Kec. Montasik,Kab. Aceh Besar,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A8F9C550-B039-485A-B19B-570B108DAA3B
69783158,KB MELATI PASIRBARU,KB,SWASTA,KP. CISALAK,PASIRBARU Kec. Cisolok,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/36A182D4-0AAA-4298-BC88-570BFD235588
