NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
70009923,KB KRISTEN KALAM KUDUS MALANG,KB,SWASTA,Jl. Arief Margono No. 18 Kota Malang,Kasin Kec. Klojen,Kota Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7FDDF99-0459-472F-A7E2-2772143DAEAB
69897084,KB MAWAR SARON PARBEOKAN,KB,SWASTA,NAGORI BUNTU TURUNAN,Buntu Turunan Kec. Hatonduhan,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B1B81754-262F-4911-93B5-27736428C5DF
69809542,KB TUNAS MEKAR BANGSA,KB,SWASTA,JL. RAYA TAMIAI-BANGKO,Pasar Tamiai Kec. Batang Merangin,Kab. Kerinci,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C6522BD4-19D6-46E7-83F2-27745A89A895
69966942,KB PAUD SUNAN GIRI,KB,SWASTA,Dusun dubaja,Karang Penang Onjur Kec. Karangpenang,Kab. Sampang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/63615F94-355E-4024-A557-277505856E02
69868047,PAUD KHARISMA,KB,SWASTA,II SRI WIJAYA,SERBELAWAN Kec. Dolok Batu Nanggar,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58937EAF-C3FB-4AEB-A145-2775A864133E
69823769,KB AL-ATTAYA,KB,SWASTA,Kp. Perum Pasekon RT.003 RW.013,Cipendawa Kec. Pacet,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2E299F6-3718-4D35-9EEE-2775B2431963
69794093,KB. AL - MAARIF,KB,SWASTA,KRAJAN RT 06 RW 01,Pakisan Kec. Tlogosari,Kab. Bondowoso,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/66E95536-D8E7-4D8B-8BA9-2776B8C712CA
69813983,KB PEMBINA AMUNTAI,KB,SWASTA,JL. NEGARA DIPA,Sungai Malang Kec. Amuntai Tengah,Kab. Hulu Sungai Utara,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/16615851-2E2F-4EB4-A861-2776E27C6BB6
69874777,KB. DHARMA WANITA,KB,SWASTA,DESA BANDUNGSEKARAN,Bandungsekaran Kec. Balong Panggang,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/54980B75-DD1C-41B8-9DDB-2777B00871F8
69834527,KB AZ - ZAHRA,KB,SWASTA,PADAT KARYA,KARTIASA Kec. Sambas,Kab. Sambas,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0BC17110-501A-4386-8A3B-2778185217D0
69859411,KB AR-RAHMAH,KB,SWASTA,Surabaya no.04 kel.balai nan duo kec.pyk...,BALAI NAN DUO Kec. Payakumbuh Barat,Kota Payakumbuh,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4B8B1291-4D30-4499-89DA-277857CC62A3
69870636,KB NU AZZAHRA,KB,SWASTA,JL REVOLUSI,Jungjang Wetan Kec. Arjawinangun,Kab. Cirebon,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8EEB0F16-AAF5-4757-86BB-277A80335A28
69918743,KB ANAK MULIA,KB,SWASTA,JL. TUNGGUL AMETUNG RT. 03 RW. 08 KELURA...,Candirenggo Kec. Singosari,Kab. Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3AF12124-90AA-4892-B041-277C2814BE4A
69969267,KB BAITUR RAHMAN,KB,SWASTA,Jl. Binjai - Bukit Lawang Dusun Sidodadi,Namo Mbelin Kec. Kuala,Kab. Langkat,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D194B48A-F9B3-4E59-B8C9-277D73813C53
69875849,KB TUNAS BAKTI,KB,SWASTA,POROS MOWILA,RAKAWUTA Kec. Mowila,Kab. Konawe Selatan,Sulawesi Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/610A6A87-26B3-4CCE-B973-277D855C40D6
69844729,KB. KEMALA,KB,SWASTA,SWADAYA,Drien Rampak Kec. Johan Pahlawan,Kab. Aceh Barat,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4BF6E9CA-E0D4-4AEA-A1AA-277E65C279A5
69879486,KB RAJAWALI,KB,SWASTA,TEGALPARI,KADALEMAN Kec. Surade,Kab. Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2269986E-E60F-41CA-BADE-277F0A6CF4F0
69807126,KB AL - HASYIMI,KB,SWASTA,Jl. KH Hasyim Mino,Sumberan Kec. Besuk,Kab. Probolinggo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C2B4F96-FB83-4195-9E4D-277F34164941
69990176,KB LBKB HI ALESHA,KB,SWASTA,Kp. Pandelekan,Warakas Kec. Binuang,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4F902C0F-E449-4D1A-A0CE-27817F0EEFFF
69840505,PG MUSLIMAT NU 018 AL-ISLAM,KB,SWASTA,JL. PARANG KLITIK,PATIHAN WETAN Kec. Babadan,Kab. Ponorogo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F4AEE53-C642-497A-9790-27822F810917
69841313,KB ANGGREK,KB,SWASTA,YOS SUDARSO RT 04 RW 01,MOJO Kec. Padang,Kab. Lumajang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2591004F-18F2-47EA-8EB2-27830BC8508B
69957156,KB KASIH YOBEL GKE,KB,SWASTA,Jl. Raya Anjungan Melancar,Anjungan Melancar Kec. Anjongan,Kab. Mempawah,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6253326A-90FE-421A-A0BE-2783E5821334
69839067,KELOMPOK BERMAIN DARUL FALAH,KB,SWASTA,Desa Menilo Kecamatan Soko,Menilo Kec. Soko,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/176A212E-9F61-4A9B-8302-2784861D2ABA
69914656,KB Beato,KB,SWASTA,Robek,Robek Kec. Reok,Kab. Manggarai,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A438A406-5F50-4240-B161-278617A5DA6D
69974821,KB. MBALE NGALA,KB,SWASTA,RT/RW.02/03 Dusun Nggesa Biri,Nggesa Biri Kec. Detukeli,Kab. Ende,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/058B679E-05AA-4D54-9B3D-278635A0CF43
69911361,KB.TUNAS BANGSA,KB,SWASTA,DSN.SUDI MAMPIR,Kaliangsana Kec. Kalijati,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7AFF789-06E2-4F7C-8111-2786EF5AE05D
69913680,KB IT MIFTAHUL HUDA,KB,SWASTA,JL. KENDALSARI V NO.40B,Tulusrejo Kec. Lowokwaru,Kota Malang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8CF2D42F-D3EB-46C9-84F3-27872F6A0260
69816426,KB AL-IKHLAS,KB,SWASTA,DESA KERET RT 03 RW 01,Keret Kec. Krembung,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FB080497-D9A5-45B8-BB64-2788CC7DB599
69777005,KB WALISONGO,KB,SWASTA,Dusun Temambong RT. 001 RW. 011,Tisnogambar Kec. Bangsalsari,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7F40664-0CBA-4893-8915-2788F720E3F1
69925889,Paud Santa Angela,KB,SWASTA,Sok,COMPANG NDEJING Kec. Borong,Kab. Manggarai Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DA9D3DEB-0203-4D75-91F5-278AAB5EC0D9
69796092,KB HARAPAN KITA,KB,SWASTA,Jalan Desa Citapen,Citapen Kec. Japara,Kab. Kuningan,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/64506D9B-843C-419F-9CCD-278AE6D6A4D9
69964710,KB NURUL HUDA PUTRA GALUH,KB,SWASTA,DUSUN BUNIASIH RT. 05 RW. 06,Kutawaringin Kec. Purwadadi,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/60DC3F79-D553-450D-9F69-278BA1B34B23
69920335,KB PUTRA HARAPAN,KB,SWASTA,Dusun Gumeng,Gumeng Kec. Gondang,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5313F6A2-8CEB-4C90-9C10-278BA6A6A350
70025619,KB IRSYADUL WILDAN,KB,SWASTA,Karanganyar RT. 04 RW. 04,Karanganyar Kec. Karanganyar,Kab. Demak,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/18910C53-F4D4-4AE6-959D-278D2FF4D8AB
69882164,KB AL AZHAR,KB,SWASTA,Dukuh Wijang,Karangtalun Kec. Banjarejo,Kab. Blora,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/241C8E0C-1111-430F-AAA4-278E1603B769
69783406,KOBER RA KARTINI,KB,SWASTA,Kidul,Karangampel Kec. Baregbeg,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72176CAC-DEE8-4C4E-A7F2-278F88FED14F
69967087,KB CAHAYA HATI,KB,SWASTA,Jorong Pulau Panjang Kampung Baru,LUBUK ULANG ALING Kec. Sangir Batang Hari,Kab. Solok Selatan,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44F237F1-9942-428C-949A-27905CF70D36
69822530,PAUD NURUL ANWAR,KB,SWASTA,K.H. AHMAD SANUSI Kp. SITU AWI,KARANG TENGAH Kec. Gunung Puyuh,Kota Sukabumi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59158417-B94C-46F1-BCE7-2790A3CC7D73
69806362,KB Nurul Huda,KB,SWASTA,Soekarno Hatta,Batu Ampar Kec. Balikpapan Utara,Kota Balikpapan,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FDD475CD-9242-4875-9F67-2790D65D7CD9
69945561,KB PERMATA HARAPAN,KB,SWASTA,JL. Batu Bagahung,Sungai Tuat Kec. Lamandau,Kab. Lamandau,Kalimantan Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A2551486-B03F-4792-8BFF-27919A7EBB9F
69813041,KB PERMATA HATI,KB,SWASTA,Cepoko,Sumbermulyo Kec. Bambang Lipuro,Kab. Bantul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/06B50177-9EB4-44F8-A871-2792B36C01DF
69980220,KB BERSINAR,KB,SWASTA,Dusun Oto Basa Desa Keranji Paidang Keca...,Keranji Paidang Kec. Sengah Temila,Kab. Landak,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9B5DDCE9-3DCD-4DE7-ABAA-2792D0F0C4BA
69974483,KB ISLAM SYUAIBIYYAH,KB,SWASTA,Desa Karangmangu,Karangmangu Kec. Sarang,Kab. Rembang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13035C48-C2C1-4FA3-8224-279379A7839A
69917288,KB KASIH BUNDA,KB,SWASTA,DUSUN EMPERING,Engkersik Kec. Sekadau Hilir,Kab. Sekadau,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E58ECB70-BD20-4534-A29A-27947691F8C5
69819013,KB AWAN PUTIH,KB,SWASTA,Jl. Brigjend. Sudiarto G.I RT.01 RW.VII,Kalicacing Kec. Sidomukti,Kota Salatiga,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A3FAFF4B-9CEA-41CC-82D0-279489C4B42D
69889644,DHARMA WANITA PARELOR,KB,SWASTA,PARE,Parelor Kec. Kunjang,Kab. Kediri,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B3ABFF2F-7E5E-44E7-B14C-2794B76C04A2
69867043,KB MUTIARA HATI,KB,SWASTA,JL. EMBONG BLIMBING NO 103,Kedungkembar Kec. Prambon,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5348A04B-E6ED-462C-B9A0-27978804F3A0
69917587,KB HANDAYANI,KB,SWASTA,"JL. PEMUDA NO 21, BALEHARJO, KOMPLEK SKB...",Wonosari Kec. Wonosari,Kab. Gunung Kidul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7F8757C-DD1B-4A9A-9CF1-279A14021375
69846442,KB SEBIDUK SEHALUAN HARAPAN JAYA,KB,SWASTA,Jl. Lintas Provinsi,Campang Tiga Jaya Kec. Cempaka,Kab. Ogan Komering Ulu Timur,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CBF5C4D3-BBB8-4A93-9547-279ADD4BD212
30312460,TKS KASIH IBU,KB,SWASTA,JL. DEMAK,A. YANIPURA Kec. Binuang,Kab. Tapin,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/10FC585A-9847-45B4-A705-279B049BF1F0
69910483,KB. SMART CHILDREN,KB,SWASTA,Jl. Raya Situbondo RT. 46 RW. 16 Dusun J...,Wonokusumo Kec. Tapen,Kab. Bondowoso,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E13D035A-F241-4776-87DB-279BB9F14834
70005798,KB AL MUHAJIRIN,KB,SWASTA,Jalan Tanjung Api-Api Km. 52 No. 01 Rt.0...,Teluk Payo Kec. Banyuasin II,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9764FC5F-7A20-4D5E-9BC5-279BE8541CC8
69982053,KB. Mutiara Indah,KB,SWASTA,Jl. Kampung Lapua,Lapua Kec. Kaureh,Kab. Jayapura,Papua,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7737A906-3768-4D7D-88CA-279DC8F3CE08
69915606,KB TUNAS BANGSA,KB,SWASTA,Ds. Kota Baru,Kota Baru Kec. Mesuji,Kab. Ogan Komering Ilir,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/065B9F80-6808-49C6-A4CA-279DEDE2742E
69852571,KB FAJAR LAIKAAHA,KB,SWASTA,JL. GERSAMATA,LAIKAAHA Kec. Ranomeeto,Kab. Konawe Selatan,Sulawesi Tenggara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6293D3F2-8026-4E24-9E7D-279EDB08BE8F
69947394,KB ANNUR KONANG IV,KB,SWASTA,Desa Konang,Konang Kec. Konang,Kab. Bangkalan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ABF68DFA-C242-458A-9C0E-279F8DA93567
69963911,KB KRISTEN MARANATHA,KB,SWASTA,Jln. Perdagangan - Pematang Bandar,Bandar Rakyat Kec. Bandar,Kab. Simalungun,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B265C014-CB93-433E-9042-27A0185453C1
69874711,KB TUNAS BANGSA,KB,SWASTA,Desa Betiting,Betiting Kec. Cerme,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/570654DC-ED3D-4C75-9DCB-27A1514457AE
69844775,KB PELANGI,KB,SWASTA,"Jln.Nasional Meulaboh-T.Tuan KM 3,5",Ujong Drien Kec. Meureubo,Kab. Aceh Barat,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CDF9F37-2005-4D4E-BDFD-27A21AFED38F
69869369,KB SALSABILA,KB,SWASTA,JL.KEMUNING II RT 02/02,Cimanggis Kec. Bojong Gede,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/59763ABC-809F-438F-8B70-27A22AB27D99
69875401,KB PESONA,KB,SWASTA,Desa Sukodono RT. 04 RW. 04,Sukodono Kec. Tahunan,Kab. Jepara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/58F434C0-B476-4A08-8465-27A291EB8604
69798815,KB AL LATIFAH,KB,SWASTA,Dsn. Bulungan,PLAKARAN Kec. Jrengik,Kab. Sampang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/97A61991-6885-4704-90B5-27A29CE93949
69923713,KOBER AL HUDA,KB,SWASTA,DUSUN CITAMIANG RT 08 RW 02,Cintaratu Kec. Lakbok,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F13A9E2A-A21B-4ED4-B6B8-27A2CF62DBDD
69827095,KB BUSTANUL WILDAN,KB,SWASTA,KP NEGLASARI,Putrajawa Kec. Selaawi,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E90D2AF0-F77F-41A5-B3D6-27A4D496AC57
69945375,PAUD AL UBUDIYAH,KB,SWASTA,Kp. Ciawitali Rt/Rw 01/01,Mekarsari Kec. Naringgul,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5C014CAA-AB5F-49F8-AE1C-27A5A25B97E9
69807842,KB WARDATUL JANNAH,KB,SWASTA,MASJID AT-TAQWA NO. 40 RT. 09 RW. 02,Nyamplung Sari Kec. Petarukan,Kab. Pemalang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDCC20BB-4805-46CE-B9E2-27A70A6C9DDF
69764658,KB AISYIYAH BAKAYEN,KB,SWASTA,PLALANGAN,Plalangan Kec. Jenangan,Kab. Ponorogo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7DEC90BC-852D-4C34-A976-27A7451F1554
69883203,KB YAA BUNAYYA,KB,SWASTA,Kompleks BTN Arma Baru Kel. Mattirotappa...,Mattirotappareng Kec. Tempe,Kab. Wajo,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F16E0478-42E6-49AA-8A01-27AB019F4EE8
69781426,KB SABILI,KB,SWASTA,PENANGGUNGAN - KARANGPRING,Karangpring Kec. Sukorambi,Kab. Jember,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D4737DBF-2F54-4F3C-AC3F-27AB441F9FE0
69833983,KB KRISNA EFATA,KB,SWASTA,SEMPOR LAMA GANG SAWO NO 2,Wonokriyo Kec. Gombong,Kab. Kebumen,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/43566E2D-80DD-4A7A-BDFE-27AB69988405
69974045,KB. NUSANTARA,KB,SWASTA,JL. KAWAH IJEN. CURAH MACAN RT. 20 RW. 0...,Kalianyar Kec. Ijen,Kab. Bondowoso,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C38FEAAD-67C1-49BE-90ED-27ABB250B6C1
69790785,KB. AL MUSLIMAT,KB,SWASTA,BINA KARYA TIMUR,Tungkal Ii Kec. Tungkal Ilir,Kab. Tanjung Jabung Barat,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4C76AC15-77A2-40A0-ACF0-27ABBD26CF48
69880504,PLAY GROUP I-TUTOR SIBOLGA,KB,SWASTA,"Jl, Meranti No. 11 Sibolga",Pancuran Dewa Kec. Sibolga Sambas,Kota Sibolga,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3E1F85DA-B2DD-46E9-82D7-27AD4EB8D70F
69985256,KB LASKAR KRISTUS,KB,SWASTA,Dusun Ari Pinagar,Onan Runggu Iii Kec. Sipahutar,Kab. Tapanuli Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/75A07746-2879-42B2-97D8-27AD96D00A06
69785062,KB. PELANGI INDAH,KB,SWASTA,DESA SADU,SADU Kec. Bulan Tengah Suku Ulu,Kab. Musi Rawas,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7136D0DC-8108-43AD-A232-27ADBF4489A4
69766403,KB PERMATA BUNDA,KB,SWASTA,JALAN MUARA DUA KM 11,BATU PUTIH Kec. Baturaja Barat,Kab. Ogan Komering Ulu,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/52291F82-7E04-4B51-9641-27AE0176DE68
69767719,KB OBINI,KB,SWASTA,Dusun II Desa Fadoro Idanoi – Gunungsito...,FADORO Kec. Gunungsitoli Idanoi,Kota Gunungsitoli,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/91A619F6-89B3-4F7B-927E-27AE23A83C4D
69815688,KB PUTRA KALANG,KB,SWASTA,TONDO WIROMANTRI RT 03 / RW 03,Kalangbret Kec. Kauman,Kab. Tulungagung,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2D1524CC-28E6-4DC4-963C-27AE382074C0
69861498,KB MIFTAHUL ULUM,KB,SWASTA,JL PERUMNAS RAYA BLOK 7,SUKAMELANG Kec. Subang,Kab. Subang,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FE824A07-9B67-489E-AE03-27AE6D086EFB
69867460,KB AL BADRIYYAH,KB,SWASTA,KP BUNGBANG,Margahayu Kec. Leuwigoong,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B7512945-AB60-489A-BCBB-27AEC2A69B45
69862995,KB TUNAS BANGSA,KB,SWASTA,Dusun III Desa Tulung Pasik Kec. Mataram...,Tulungpasik Kec. Mataram Baru,Kab. Lampung Timur,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A70D2629-88CC-4184-A274-27AF7EF77DFB
69918059,KB YARIS,KB,SWASTA,Jl. Lombok RT.16,Petung Kec. Penajam,Kab. Penajam Paser Utara,Kalimantan Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E2E18DE0-6C20-485E-BA25-27B076BFEAE3
69922616,PAUD AL-HIDAYAH,KB,SWASTA,DESA TANAH GARA HULU,Tanah Gara Hulu Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/94717F11-5A77-487E-B022-27B1EFC8C2B8
69834929,KB AISYIYAH KALIJOSO,KB,SWASTA,SALAKAN,KALIJOSO Kec. Secang,Kab. Magelang,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/83A08BD2-44C3-40EA-8618-27B2654B863E
69920530,KB Kavora,KB,SWASTA,Jabulenga,Jabulenga Kec. Pulau-Pulau Aru,Kab. Kepulauan Aru,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/26BAABF9-2B22-4F52-97E6-27B357AA1D53
69944749,KB MUTIARA BULUTUI,KB,SWASTA,DESSA BULUTUI,Bulutui Kec. Likupang Barat,Kab. Minahasa Utara,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/34397221-304D-4369-92EC-27B4259F73D1
69860660,KB IHYA UL ULUM,KB,SWASTA,JALUR 8 JEMBATAN 2 DESA TELANG JAYA,Telang Jaya Kec. Muara Telang,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/050D2A03-10A6-4C6F-AC52-27B60014F635
70009166,KB TUNAS BANGSA,KB,SWASTA,Dusun Watugilang,Cukurguling Kec. Lumbang,Kab. Pasuruan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7BAF0DD6-A67C-4CB2-8694-27B615932FAF
69842697,PAUD PLAMBOYAN,KB,SWASTA,Jl. Sacadilaga Kp. Nyalindung Rt/Rw 02/0...,Ciandam Kec. Mande,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/33C12840-6A65-45D6-AC80-27B76CFB4E72
69837508,KB ALLAMAH,KB,SWASTA,GEBANG,Pengkol Kec. Nglipar,Kab. Gunung Kidul,D.I. Yogyakarta,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D400D41E-90CD-4BC1-920B-27B887BEEDB6
69938637,KB AISYIYAH 3,KB,SWASTA,Desa Bedingin,Bedingin Kec. Sugio,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0979DD37-5C57-41FE-A992-27B89CE93246
69889922,KB  AL-HUSNA,KB,SWASTA,JL. RAYA LEUWIDAMAR KP. BOJONG RANGDU RT...,Sangkan Manik Kec. Cimarga,Kab. Lebak,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8924055E-A961-4A41-A057-27B8A8E9C102
69919238,KB MUSLIMAT NU 123 ASY SYAFIIYYAH,KB,SWASTA,Desa Sembunganyar RT.11 RW.03,Sembung Anyar Kec. Dukun,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D049AE98-1369-4F2B-9F6C-27B91AB56795
69838966,KELOMPOK BERMAIN AL-ISLAH MUSLIMAT NU,KB,SWASTA,Desa Kedungharjo Bangilan,Kedunghardjo Kec. Bangilan,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DF502154-1DE5-4587-995B-27B957D771B3
69825925,KB FLAMBOYAN,KB,SWASTA,Kp. Tegal Panjang RT.001/01,Wibawamulya Kec. Cibarusah,Kab. Bekasi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/310B073B-2247-4E72-918E-27B968186439
69906734,KB GEKESIA,KB,SWASTA,DUSUN II JL. GLUGUR PBTS BLOK J LAU BEKE...,Lau Bakeri Kec. KutaIimbaru,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5F5C5F53-7CC2-41FF-B4DA-27B9911C02AC
69815813,PAUD BAYANUL AZHAR,KB,SWASTA,Dsn. SADAR RT 04 RW 01,BENDILJATI KULON Kec. Sumbergempol,Kab. Tulungagung,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8F4E1F0F-D05B-42D2-851A-27BC67E28102
69890529,KB AL-FARUQ,KB,SWASTA,JL. GATOT SUBROTO JATAKE RT 01/01,- Kec. Jati uwung,Kota Tangerang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C9F1BF7F-63E1-4737-ACCD-27BC8420DF14
69869561,PAUD AL-FATH,KB,SWASTA,GRIYA INDAH SERPONG F 4/12,Gunung Sindur Kec. Gunung Sindur,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AB5B7BB2-B0AD-4864-A4C7-27BCB4DC334A
69829026,KB HARAPAN BANGSA,KB,SWASTA,JL. ANGGUR NO. 13 RT.01,SUTAMAJA Kec. Kersana,Kab. Brebes,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/944D61F0-0662-4F92-A0A7-27BCFFBA3890
