NPSN,Name,Level,Status,Location,Subdistrict,City,Province,Link
69850412,Paud Tuah Kamuda,KB,SWASTA,Dusun Bebatung,BEBATUNG Kec. Mandor,Kab. Landak,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/89F3BF5A-A419-4F2E-BAE6-88CD6E44E309
69896204,PAUD NUR ISMAIL,KB,SWASTA,JL. A. YANI NO. 42 PRABUMULIH,Prabu Jaya Kec. Prabumulih Timur,Kota Prabumulih,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D80BFAE5-5C36-49FF-ABC9-88CDB0740ACF
69781010,KB BINA AGUNG,KB,SWASTA,Karang Anyar Kampung Terbanggi Agung,Terbanggi Agung Kec. Gunung Sugih,Kab. Lampung Tengah,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AAE5B010-7F47-4FAA-92A7-88CDC8ADF62C
69965587,KB CAHAYA HATI,KB,SWASTA,Jl. Raya kuala dua komp. Istana  griya d...,Kuala Dua Kec. Sungai Raya,Kab. Kuburaya,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7D1481DC-DE1C-4F35-8148-88CEEBE5DAD4
69801674,KB SERIAMAL FLOWER,KB,SWASTA,DUSUN II,PERKEBUNAN AEK PAMINGKE Kec. Aek Natas,Kab. Labuhan Batu Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/EBDA6195-D495-400A-8A3B-88CEFE82EA75
69930466,KB PADITUNGKA,KB,SWASTA,JL. BATANG HARI,Gembaran Kec. Teluk Belengkong,Kab. Indragiri Hilir,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C4E7FDFA-A750-49F9-AD34-88CF54EBEDF8
69962719,KB GEMILANG,KB,SWASTA,Desa Dahana Alasa,Dahana Alasa Kec. Alasa,Kab. Nias Utara,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/74FB7D53-D6C9-4619-A53A-88CFC770A272
69767457,KB JANNATUL ATHFAL TARAMAN,KB,SWASTA,KROYO,Taraman Kec. Sidoharjo,Kab. Sragen,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1C484845-023C-427F-B53F-88CFCE18446F
69874291,KB ISLAMIYAH,KB,SWASTA,JLN CONDONG,Pajarakan Kulon Kec. Pajarakan,Kab. Probolinggo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1AE59940-4B76-4D7C-B167-88D063B1EC9A
69773073,KB PULAU,KB,SWASTA,SH. Wardoyo Gg. Pulau RT.9,7 ULU Kec. Seberang Ulu I,Kota Palembang,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9825671-8797-4F26-A81D-88D1D746A373
69915346,PAUD NURUS SALAM,KB,SWASTA,Desa Talang Pantai,Talang Pantai Kec. Bungo Dani,Kab. Bungo,Jambi,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/02F9740F-4709-4E22-A143-88D29FFBC3E1
69874194,TPK TUNAS HARAPAN,KB,SWASTA,AJUBISSUE,AJUBISSUE Kec. Pitu Riawa,Kab. Sidenreng Rappang,Sulawesi Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E1FE9E2D-C407-4A1F-B28A-88D2EF5A90AB
69766471,KB TERATAI MEKAR,KB,SWASTA,SIDAPURNA,TERITIH Kec. Walantaka,Kota Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC9B482E-009E-40DF-ACB4-88D2FAF7407C
69947751,PAUD ORA ET LABORA TUNFENU,KB,SWASTA,"JL. FETOMONE RT. 01, RW. 01 DUSUN A",Binenok Kec. Kot`Olin,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/434A841D-F415-4674-856C-88D3CE8A3EAD
69891289,TUNAS BANGSA NYANDUNG,KB,SWASTA,Jl. RAYA SINGKAWANG - BENGKAYANG,- Kec. Samalantan,Kab. Bengkayang,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BC77C01B-CEEF-4D7A-AC3D-88D3E8575D3B
69799801,PAUD KB AL HAFIZH,KB,SWASTA,Jl. Simpang Pematang Lioh Dusun Picung,Lengkukai Kec. Kelumbayan Barat,Kab. Tanggamus,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B0CC3A13-24EF-4D14-BFB5-88D4B1641697
69891951,PAUD GADING,KB,SWASTA,GADING,- Kec. Barumun Tengah,Kab. Padang Lawas,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/92BB885D-8274-40AB-9353-88D6DAA54B1B
70002829,KB NDAHA ATE,KB,SWASTA,Rada Malando,Rada Malando Kec. Kodi Balaghar,Kab. Sumba Barat Daya,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFDD1950-FAB0-4EAA-92FD-88D9D818D9A3
69852897,KB RAHMAD ADITYA,KB,SWASTA,DUSUN I,MEKAR MARJANJI Kec. Aek Songsongan,Kab. Asahan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CE63EFE3-DB47-48B3-AEA0-88DB20E043A0
69866971,KB BUNGA TANJUNG,KB,SWASTA,Jl. Raya Rasuan,Rasuan Kec. Madang Suku I,Kab. Ogan Komering Ulu Timur,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/69C20AED-882E-4962-9EB4-88DB3657F2FB
69956989,KB NUSA INDAH PRATAMA,KB,SWASTA,JL. KOL SUGIYONO NO 21 WINONG PATI,Winong Kec. Pati,Kab. Pati,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BF5BD799-8E83-4301-84B3-88DBFA65C4FC
69960015,KB USHULUL HUDA,KB,SWASTA,Komp. Pesantren Ushulul Huda Blok D,Sungai Lekop Kec. Sagulung,Kota Batam,Kepulauan Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/901CE474-0971-4491-9C11-88DC02152492
70014072,PAUD MELATI,KB,SWASTA,Onan Ganjang,Onan Ganjang Kec. Onan Ganjang,Kab. Humbang Hasudutan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3C0F683C-4317-42EF-BB5B-88DE1B8020BF
70012642,KBIT PERMATA HATI,KB,SWASTA,PERUMAHAN BATU PIRING,Bungin Kec. Paringin Selatan,Kab. Balangan,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/7B3BA175-D547-43A6-B53D-88DED6BA2799
69909359,PAUD TORUS GABEMA,KB,SWASTA,Bukit Tinggi,Bukit Tinggi Kec. Pegagan Hilir,Kab. Dairi,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BDEBC5C7-D13B-4215-8172-88DF409E9B25
69891174,KB DAHLIA,KB,SWASTA,Desa Dongos RT. 03 RW. 04,Dongos Kec. Kedung,Kab. Jepara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5FAEF6B9-88CC-4713-B053-88DF4B243924
69916488,PAUD AMANAH,KB,SWASTA,DESA UTEUEN BUNTA,Uteun Bunta Kec. Peusangan,Kab. Bireuen,Aceh,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6F491E99-9E1F-49C0-A933-88E1040F522C
69967372,KB PAUD Pelita Oelbubuk,KB,SWASTA,Kec. Moll. Teng,Oelbubuk Kec. Mollo Tengah,Kab. Timor Tengah Selatan,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FA37FA8D-9A9D-42E5-8FC9-88E1C27CF9D0
69779715,YUDHA PUTRA,KB,SWASTA,TUGU SARI,HALANGAN RATU Kec. Negeri Katon,Kab. Pesawaran,Lampung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/AA693A0B-F243-4A58-9EB7-88E21F7457FF
70027944,KB MELATI,KB,SWASTA,DESA PESA,Pesa Kec. Wawo,Kab. Bima,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BFAF048A-5328-4211-AB56-88E306957AFA
69800176,KB RAUDLATUL ULUM,KB,SWASTA,Jl. LISMAN GANG BUNTU 1,Campurjo Kec. Bojonegoro,Kab. Bojonegoro,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C41B297C-704C-4521-9DDA-88E4171CBA0B
70008895,KB IT AVICENNA,KB,SWASTA,Komplek LDII RT 08,Padang Panjang Kec. Tanta,Kab. Tabalong,Kalimantan Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0AD1E7CA-F7AD-4283-9A77-88E499EBDCAE
69805187,KB CEMPAKA,KB,SWASTA,JETIS,Bentangan Kec. Wonosari,Kab. Klaten,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/44AD66DE-EC06-452A-BF0F-88E56FC4F1BF
69874575,KB. MIFTAHUL ULUM,KB,SWASTA,JL. WATESTANJUNG,WATESTANJUNG Kec. Wringin Anom,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A79F7DE1-B0E7-4C18-AE57-88E64F97886F
69944524,KB ALFA OMEGA Bunaken,KB,SWASTA,Cempaka Lk. V,Molas Kec. Bunaken,Kota Manado,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6468871-9830-4377-8C85-88E6BD50F862
69940693,PAUD KAWALELA,KB,SWASTA,Rambatu,Rambatu Kec. Inamosol,Kab. Seram Bagian Barat,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/ED542CB5-CA15-460C-8A44-88E7735D43AC
69835902,KOBER ASSAIDIYAH,KB,SWASTA,Kp. Cibanteng Rt 01/05 Ds. Citalem,Citalem Kec. Cipongkor,Kab. Bandung Barat,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BCB265AB-4AB6-49F4-9BDE-88E7A2B06414
69928491,PAUD MELATI,KB,SWASTA,Kelurahan Perigi Lama,Perigi Kec. Pondok Aren,Kota Tangerang Selatan,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/70C8FE9C-BE6D-4DD2-8945-88E8A0445B4E
69924604,KB Dharma Wanita Persatuan Kebaron,KB,SWASTA,Raya Kebaron RT 04 RW 01,Kebaron Kec. Tulangan,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/879BBD09-BF7A-4E99-9941-88E8C58113CE
69796944,KB DHARMA WANITA PETAK,KB,SWASTA,Jl. Komando Hayam Wuruk Ds. Petak,PETAK Kec. Pacet,Kab. Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E8C88AFD-98AA-491E-B722-88EAC32FDBED
69869112,PAUD ROS,KB,SWASTA,KP. TEGAL BENTENG RT. 01/05,Babakan Raden Kec. Cariu,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/87320F96-5F37-4242-AC17-88EC3EF69EE1
69967988,KB DARUS SA ADAH,KB,SWASTA,Dusun Lonsambih,Larangan Slampar Kec. Tlanakan,Kab. Pamekasan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/72E6ED14-FC53-4EE2-B798-88ECA820CC1F
69859321,Mawar,KB,SWASTA,Jambu Mbellang,SIEMPAT RUBE II Kec. Siempat Rube,Kab. Pakpak Bharat,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/13C1FC40-ACAA-411F-89A4-88ECC4CFE46E
69945229,KB WALETA LOPANA,KB,SWASTA,JL. TRANS SULAWESI,Lopana Kec. Amurang Timur,Kab. Minahasa Selatan,Sulawesi Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CE0841D-65AA-484F-8F88-88ED9FBDA258
69887159,KOBER NURUL IMAN,KB,SWASTA,DUSUN CIKULU RT.01 RW.01,DESA SUKAHURIP KEC. PANGANDARAN,Kab. Pangandaran,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E975C9E9-7DDD-4140-8B6F-88EDBCCF7CBB
69823558,KB AT-TAFSIRI,KB,SWASTA,Kp. Neglasari RT.003 RW.005,Campakamulya Kec. Campaka Mulya,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FCDA95ED-C8E6-411B-B9EC-88EDF62913BA
69882817,KB HARAPAN KITA,KB,SWASTA,JL.DATUK BIJI DIRAJO,ALAHAN Kec. Rokan IV Koto,Kab. Rokan Hulu,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F45FDC85-B7AC-45E4-A2A8-88EF19C116B5
70025034,KB LONGGO MILONG,KB,SWASTA,LONGGO MILONG,PAAN WARU Kec. Elar Selatan,Kab. Manggarai Timur,Nusa Tenggara Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DAF9E4ED-B917-4F11-BBC6-88F20C548C7D
69785091,KB TERATAI GUMANTI,KB,SWASTA,JR. LIPEK PAGEH,SUNGAI NANAM Kec. Lembah Gumanti,Kab. Solok,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A527420E-644A-4087-8833-88F26AB73450
69948972,PAUD AL-BAROKAH,KB,SWASTA,Desa Muara Danau,Muara Danau Kec. Lintang Kanan,Kab. Empat Lawang,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/BB9F1F86-7AAF-4764-82FB-88F296013B38
69816570,KB PELITA BANGSA,KB,SWASTA,Perum. TAS 3 Blok P9/40,KEPUH KEMIRI Kec. Tulangan,Kab. Sidoarjo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/1DDC6A8B-B9D5-4A47-85BB-88F2D4FD3461
69921241,KOBER PLUS MATAHARI RAHARJA,KB,SWASTA,Komplek Griya Winaya B.11 No. 23,Pasir Wangi Kec. Ujungberung,Kota Bandung,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/3DDB733A-392A-457B-9FDA-88F31EBF3206
69795980,KB SINAR HARAPAN,KB,SWASTA,RT 08 RW O2 DUSUN PAHING,Legokherang Kec. Cilebak,Kab. Kuningan,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/DBF0982D-8062-4059-8910-88F3D1674847
69917451,KB MULYA JAYA,KB,SWASTA,Jl. Dk Bakungan,Mulyorejo Kec. Kesesi,Kab. Pekalongan,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B5852350-2B4D-4154-AB00-88F486AD4C53
69869689,KB AL-KAUTSAR,KB,SWASTA,KP. RABAK,DAGO Kec. Parungpanjang,Kab. Bogor,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E88253EC-D44E-47EF-943B-88F503FE37CF
69990728,KB PAUD HOHIDIAI KAKARA ,KB,SWASTA,DESA KAKARA A,Kakara A Kec. Tobelo,Kab. halmahera Utara,Maluku Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C2DB4F2-B7C2-46A3-8186-88F5B1F9B278
70025155,KB CINTA HARAPAN,KB,SWASTA,Desa Purwogondo RT. 03 RW. 01,Purwogondo Kec. Kalinyamatan,Kab. Jepara,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/50D0BC21-81DB-4F30-8EC5-88F6111597D6
70008830,KB NURUL SIFA NUSANTARA ,KB,SWASTA,Kp.Cipahet RT.04 RW.02,Kebon Cau Kec. Pamarayan,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0ECFAC43-D750-46C8-ACFE-88F6E69B0C98
69932808,KB AT-TAUFIQIYYAH,KB,SWASTA,Kp. Parung RT 01 RW 01,Inten Jaya Kec. Cimarga,Kab. Lebak,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/82A42273-B6FD-4361-8DA0-88F715DC6396
69905288,KBIT UMMUL QURO,KB,SWASTA,SOMONTALEN RT 02 RW 04 NGADIREJO KARTASU...,Ngadirejo Kec. Kartasura,Kab. Sukoharjo,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/FFFD4B4F-36C2-4B61-A330-88F75208A490
69867478,KB AL-HIDA,KB,SWASTA,Kp. Nangkajajar RT. 01 / RW. 04,PANGEUREUNAN Kec. Blubur Limbangan,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0C4CD5D7-739B-443C-90C8-88F87798D213
69758372,KB SUBULUSSALAM,KB,SWASTA,JL. SUBULUSSALAM  RT 01/04 NO. 35 KP. PA...,Pengasinan Kec. Sawangan,Kota Depok,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F9376FAE-BFC7-4FB7-93E1-88F8EE73E353
69915908,KB TARBIYATUL AULAD,KB,SWASTA,Kp. Rawa Banteng RT.003/01,Mekarwangi Kec. Cikarang Barat,Kab. Bekasi,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0EC6692F-1D69-4CAB-B111-88FADF10CBE9
69939072,KASIH BUNDA,KB,SWASTA,Rantau Binuang Sakti,Rantau Binuang Sakti Kec. Kepenuhan,Kab. Rokan Hulu,Riau,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C895E43F-0C76-423E-957D-88FC7DD6CB24
69866798,KB AL-BARKAH,KB,SWASTA,Jl.Raya Kertahayu Dusun Cisaar RT 02 RW ...,Kertahayu Kec. Pamarican,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CD3FC175-FBD6-4EB3-BAD9-88FD035A3469
69779006,KB. AL-HIDAYAH,KB,SWASTA,JL. RAYA TINGGARJAYA RT 01 RW 09,Tinggarjaya Kec. Jatilawang,Kab. Banyumas,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F3F3E260-A227-4D87-8C3E-88FDB99B4F74
69773764,KB MELATI PUTIH ,KB,SWASTA,"DUSUN WARU KIDUL RT.005, RW.001 DESA SUM...",Sumberagung Kec. Mantup,Kab. Lamongan,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/29D5147C-A64D-40C2-AFEB-88FFF51C609A
69947872,DIHAN ALFARISI,KB,SWASTA,Jl.Bahagia Gg.Amal No.15 A Medan,Suka Raja Kec. Medan Maimun,Kota Medan,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/08C7F980-C785-4268-BC0A-8900E900A4F7
69925892,PAUD KASIH RANTAU,KB,SWASTA,Jl. Raya Rantau Desa Rantau,Rantau Kec. Monterado,Kab. Bengkayang,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C0A7A875-102E-4BE1-8364-8902C1A14244
69851257,KB AISYIYAH PAPRINGAN,KB,SWASTA,PAPRINGAN,Papringan Kec. Kaliwungu,Kab. Kudus,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A7389556-B0D5-4F05-8F57-89040DD50CFF
20576470,KB AL - HIKMAH,KB,SWASTA,"Dsn. Suko, Desa Pacar Peluk",Pacar Peluk Kec. Megaluh,Kab. Jombang,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/0952D1C9-E854-4BDD-8B3E-8905448DDA0F
69827958,KB KARYA BUNDA,KB,SWASTA,KP. KADUDAGO,Sindangkarya Kec. Anyar,Kab. Serang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/F871132C-41AE-40AE-8BDA-89054D812078
69953623,KB AZZAHRA,KB,SWASTA,Jl. SMPN 3 Salahutu,Tulehu Kec. Salahutu,Kab. Maluku Tengah,Maluku,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/D587E022-4429-436F-AE95-89056D0068D5
69913487,KB MAYON,KB,SWASTA,JALAN TALANG KERAMAT LR. KEBON,Kenten Kec. Talang Kelapa,Kab. Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A955A6AA-CE0E-4EC8-9C7B-8905E4E6C859
69765647,KB PERTIWI KRAMAT,KB,SWASTA,LAWU NO 05,KRAMAT Kec. Nganjuk,Kab. Nganjuk,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/9FFD749B-E223-400E-BB81-8906A528BA12
69780335,KELOMPOK BERMAIN PERMATA BUNDA,KB,SWASTA,JL. SMA 3 NO. 19,Sumerta Kec. Denpasar Timur,Kota Denpasar,Bali,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/102DD153-FD49-4240-9C0A-89071B0DC5B7
69928684,KB AS SALAM,KB,SWASTA,BENDO RT 02 RW 01,Tohudan Kec. Colomadu,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A6B3FB48-E406-41D5-963E-8909DED75987
69769788,KB MUHIBBAH,KB,SWASTA,JL. RAYA PENGEMBUR-TANAK AWU,PENGEMBUR Kec. Pujut,Kab. Lombok Tengah,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/4424D8BF-C5E3-4F7E-9237-890B645D1EC5
69973689,KB KARUNIA ANAK BANGSA,KB,SWASTA,Jl. Benowo RT 06 RW 08,Ngringo Kec. Jaten,Kab. Karanganyar,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5B829DDC-61D8-4C93-83EC-890BC5C36723
69827172,KB GIWANG PUTRI,KB,SWASTA,PATROL,Margahayu Kec. Leuwigoong,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/96BABC6C-C16F-418B-90E5-890CFB169B7E
69826664,KB AT-TAOFIQ,KB,SWASTA,KP SINDANGMUKTI,MEKARSARI Kec. Cibalong,Kab. Garut,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/45DCDC19-4F73-4E20-B563-890DF9DD5E03
69763531,KB STEPPING STONES,KB,SWASTA,JL. JAJARTUNGGAL UTARA E-1,Jajar Tunggal Kec. Wiyung,Kota Surabaya,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/65400F87-B960-4369-9D06-890EA169B09B
69783703,NURUL HASNAH,KB,SWASTA,"DUSUN VIII CINTA RAKYAT, KUTA GAJAH",KUTA GAJAH Kec. Kutambaru,Kab. Langkat,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8986EF03-BEF0-4190-B72E-890EA9E28580
69795080,KB.TANWIRUL QULUB,KB,SWASTA,KAMPUNG DUKO,NYABAKAN BARAT Kec. Batang-Batang,Kab. Sumenep,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/124E9480-B4F6-47EC-9DC6-890F719F783D
69856471,KB TELADAN,KB,SWASTA,JALAN BENDA NO. 5 PANGKAH,PANGKAH Kec. Pangkah,Kab. Tegal,Jawa Tengah,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/845F9DAF-D6E3-44A6-8107-890FDCFAEEE8
69913578,KB PURWOASRI,KB,SWASTA,Purwotengah VII No.7,Purwotengah Kec. Kranggan,Kota Mojokerto,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71A4C1A2-9EED-449D-A1C8-891082D30626
69807021,KB TUMBUH KEMBANG,KB,SWASTA,KRAJAN RT 10 RW 01,BRUMBUNGAN KIDUL Kec. Maron,Kab. Probolinggo,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/A1418A9E-F409-47F8-A5F3-89108A9EF730
69933416,KB DWP WEDANI II,KB,SWASTA,Dusun Tempel Cerme,Wedani Kec. Cerme,Kab. Gresik,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/871FBD72-BCC8-44A2-BD2C-8911161F1DEB
69842116,KB. AN-NUR,KB,SWASTA,KORANJI,Koranji Kec. Pulosari,Kab. Pandeglang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B4D14929-B63C-40C7-9259-8911338A8D3E
69832968,KB TUNAS HARAPAN BERSAMA,KB,SWASTA,JORONG KOTO,SUNGAI LANSEK Kec. Kamang Baru,Kab. Sijunjung,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/2634A1A2-3F90-4511-81BB-89132D77B272
69842025,KB CITRA 3,KB,SWASTA,KP. KADUHEULANG,KUBANGKONDANG Kec. Cisata,Kab. Pandeglang,Banten,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/71F21B2D-F772-4DE7-ACE6-89142B8C7263
69839227,KELOMPOK BERMAIN CAHAYA PELANGI,KB,SWASTA,DS. PENAMBANGAN,Penambangan Kec. Semanding,Kab. Tuban,Jawa Timur,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E661F40E-915F-4951-9D15-8914CA22FEC4
69823337,KB BINA WIYATA,KB,SWASTA,Kp. Mandalawangi RT.04 RW.01,Mandalawangi Kec. Leles,Kab. Cianjur,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/8C4F3701-48F6-4378-8C45-89155DFBBDC8
69776060,MELATI NURUL IHSAN,KB,SWASTA,DUSUN WARUNG WETAN 07/04,Imbanagara Kec. Ciamis,Kab. Ciamis,Jawa Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/CC2961E9-EE84-4197-85A2-89162E04E97F
69791756,PAUD Hidayatul Al-Atfhal,KB,SWASTA,"Jl. Ds. Dul, Kec. Pangkalan baru",DUL Kec. Pangkalan Baru,Kab. Bangka Tengah,Kepulauan Bangka Belitung,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/C32F5342-F8BE-49A2-9504-891756C74E75
70004732,KB MENTARI BUNDA,KB,SWASTA,Dusun Sengkabang Melayang Desa Gonis Tek...,Gonis Tekam Kec. Sekadau Hilir,Kab. Sekadau,Kalimantan Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/B347D407-D611-4B2F-9F27-8917A2B33B19
69923577,TARBIYATUL WALADA,KB,SWASTA,Jorong VII Gunung Manahan,Nagari Koto Nopan Kec. Rao Utara,Kab. Pasaman,Sumatera Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/86446639-8CE9-47BA-BAD8-8918593EC03C
69810866,PAUD TUNAS MEKAR,KB,SWASTA,Dusun Telaga Lompa,Muer Kec. Plampang,Kab. Sumbawa,Nusa Tenggara Barat,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/E21819DE-5CF5-428C-8CD7-89187C6860AF
69922613,KB KASIH IBU,KB,SWASTA,DUSUN II DESA SUKA MANDI HILIR,Sukamandi Hilir Kec. Pagar Marbau,Kab. Deli Serdang,Sumatera Utara,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/6CCABF1A-FDED-4118-B329-89188133E9C9
69924363,KB MATAHARI,KB,SWASTA,Ds. Tri Mulya Agung Kec. Lalan Kab. Muba,Tri Mulya Agung Kec. Lalan,Kab. Musi Banyuasin,Sumatera Selatan,https://sekolah.data.kemdikbud.go.id/index.php/Chome/profil/5E4993DB-44B9-4A6E-BEBE-89191B0C8488
